Year;Period;ScreenedBy_H;Sample_ref_long;Sample_ref;Oocyte_stage_H;Hydration_state_H;Egg_stage_H;POF_H;Spent_H;Massive_atr_H;Early_alpha_H;Discard_H;Comment_H;Fecundity_H;Spawn_marker_H;Atresia_H;Embedding_H;Batch_fec_H;POF_analysis_H;Calendar_day;Fish_weight;Length;Fulton_K;GSI;Latitude_N;Longitude_W;Ovary_weight;Samp_approach;Walsh_Mat
2013;3;AZT;;K035;4;;;0;;1;1;;;no;;no;no;no;;86;250;33,40;0,67;4,99;46,75;4,75;12,50;;3
2013;3;IEO;;K036;4;;;1;;0;1;;;no;;yes;yes;yes;;86;224;32,80;0,64;5,75;46,75;4,75;12,90;;3
2013;3;IMR;;K037;4;;;0;;0;0;;;yes;;no;no;yes;;86;337;37,20;0,65;5,05;46,75;4,75;17,00;;3
2013;3;IMA;;K038;4;;;0;;0;0;;;yes;;no;no;yes;;86;331;36,20;0,70;5,86;46,75;4,75;19,40;;3
2013;3;AZT;;K039;3;;;0;;0;1;;;yes;;no;no;no;;86;212;32,00;0,65;3,16;46,75;4,75;6,70;;3
2013;3;IEO;;K040;4;;;1;;0;1;;;no;;yes;yes;yes;;86;251;34,40;0,62;3,03;46,75;4,75;7,60;;3
2013;3;IMR;;K041;4;;;0;;0;0;;;yes;;no;no;yes;;86;237;32,50;0,69;5,45;46,75;4,75;12,90;;3
2013;3;IMA;;K042;4;;;1;;1;1;;b atr;no;;no;no;no;;86;289;35,90;0,63;4,70;46,75;4,75;13,60;;3
2013;3;AZT;;K043;4;;;0;;0;0;;;yes;;no;no;yes;;86;304;36,40;0,63;3,78;46,75;4,75;11,50;;3
2013;3;IEO;;K044;3;;;1;;0;0;;;no;;yes;no;no;;86;349;36,40;0,72;5,67;46,75;4,75;19,80;;3
2013;3;IMR;;K045;5;;;1;;0;1;;;no;;yes;yes;yes;;86;267;34,20;0,67;2,66;46,75;4,75;7,10;;5
2013;3;IMA;;K046;3;;;1;;0;0;;b atr;no;;yes;no;no;;86;238;33,50;0,63;1,43;46,75;4,75;3,40;;6
2013;3;AZT;;K047;4;;;0;;1;1;;;no;;no;no;no;;86;249;33,70;0,65;2,74;46,75;4,75;6,80;;5
2013;3;IEO;;K048;1;;;1;;1;0;;Unclear POFs .;no;;no;no;no;;86;265;34,50;0,64;1,51;46,75;4,75;4,00;;5
2013;3;IMR;;K049;4;;;0;;0;1;;;yes;;no;no;yes;;86;292;35,20;0,67;6,03;46,75;4,75;17,60;;3
2013;3;IMA;;K050;4;;;1;;0;0;;b atr;no;;yes;no;yes;;86;315;35,70;0,69;6,19;46,75;4,75;19,50;;3
2013;3;AZT;;K051;7;;;0;;1;0;;;no;;no;no;no;;86;333;37,00;0,66;1,74;46,75;4,75;5,80;;5
2013;3;AZT;;K051;7;;;0;;0;0;;;no;;no;no;no;;86;;;;;46,75;4,75;;;5
2013;3;IEO;;K052;2;;;1;;1;1;;Unclear POFs .;no;;no;no;no;;86;296;36,00;0,63;3,31;46,75;4,75;9,80;;3
2013;3;IMR;;K053;4;;;1;;0;1;;;no;;yes;yes;yes;;86;277;35,10;0,64;3,61;46,75;4,75;10,00;;3
2013;3;IMA;;K054;4;;;0;;0;1;;;yes;;no;no;yes;;86;211;32,10;0,64;1,99;46,75;4,75;4,20;;3
2013;3;AZT;;K055;7;;;0;;0;0;;;no;;no;no;no;;86;225;33,60;0,59;1,51;46,75;4,75;3,40;;6
2013;3;IEO;;K056;7;;;0;;0;0;;;no;;no;no;no;;86;187;31,40;0,61;1,55;46,75;4,75;2,90;;5
2013;3;IMR;;K057;4;;;0;;0;1;;;yes;;no;no;yes;;86;315;35,10;0,73;3,31;46,75;4,75;10,40;;5
2013;3;IMA;;K058;3;;;0;;0;0;;b atr;yes;;no;no;no;;86;305;35,80;0,67;1,97;46,75;4,75;6,00;;2
2013;3;AZT;;K059;4;;;0;;1;1;;;no;;no;no;no;;86;256;33,40;0,69;3,40;46,75;4,75;8,70;;3
2013;3;AZT;;K059;4;;;0;;0;1;;;yes;;no;no;yes;;86;;;;;46,75;4,75;;;3
2013;3;IEO;;K060;2;;;0;;1;1;;;no;;no;no;no;;86;270;33,90;0,69;2,67;46,75;4,75;7,20;;3
2013;3;IMR;;K061;4;;;1;;0;0;;;no;;yes;no;yes;;86;270;34,10;0,68;5,08;46,75;4,75;13,70;;3
2013;3;IMA;;K062;6;;;0;;0;0;;;no;;yes;no;no;;86;344;37,90;0,63;5,93;46,75;4,75;20,40;;4
2013;3;AZT;;K063;4;;;0;;0;1;;;yes;;no;no;yes;;86;284;35,80;0,62;6,74;46,75;4,75;19,10;;3
2013;3;IEO;;K064;6;;;1;;0;1;;One residual hyaline oocyte. Nearest cohort migratory nucleus.;no;;yes;yes;no;;86;321;36,60;0,65;3,18;46,75;4,75;10,20;;3
2013;3;IMR;;K065;7;;;0;;1;0;;;no;;no;no;no;;86;243;34,00;0,62;1,32;46,75;4,75;3,20;;5
2013;3;IMA;;K066;4;;;1;;0;1;;;no;;yes;yes;yes;;86;182;30,30;0,65;4,35;46,75;4,75;7,90;;4
2013;3;AZT;;K067;3;;;0;;1;1;;;no;;no;no;no;;86;240;33,40;0,64;2,96;46,75;4,75;7,10;;3
2013;3;IEO;;K068;4;;;1;;0;0;;;no;;yes;no;yes;;86;216;32,60;0,62;3,84;46,75;4,75;8,30;;4
2013;3;IMR;;K069;4;;;0;;0;0;;;yes;;no;no;yes;;86;194;30,50;0,68;3,10;46,75;4,75;6,00;;3
2013;3;IMA;;K070;6;;;1;;0;0;;;no;;yes;no;no;;86;364;38,10;0,66;5,87;46,75;4,75;21,40;;4
2013;3;AZT;;K071;2;;;1;;0;1;;;no;;no;no;no;;86;273;34,20;0,68;2,01;46,75;4,75;5,50;;5
2013;3;IEO;;K072;2;;;0;;1;0;;;no;;no;no;no;;92;291;36,00;0,62;1,58;48,26;8,30;4,60;;3
2013;3;IMR;;K073;4;;;1;;0;0;;;no;;yes;no;yes;;92;288;35,40;0,65;7,87;48,26;8,30;22,70;;4
2013;3;IMA;;K074;4;;;1;;0;1;;b atr;no;;yes;yes;yes;;92;320;36,10;0,68;2,38;48,26;8,30;7,60;;4
2013;3;AZT;;K075;4;;;1;;1;1;;;no;;no;no;no;;92;303;35,60;0,67;5,32;48,26;8,30;16,10;;4
2013;3;IEO;;K076;2;;;0;;1;1;;;no;;no;no;no;;92;288;35,70;0,63;1,87;48,26;8,30;5,40;;3
2013;3;IMR;;K077;5;;;1;;0;1;;;no;;yes;yes;yes;;92;288;34,80;0,68;8,41;48,26;8,30;24,20;;4
2013;3;IMA;;K078;4;;;0;;0;0;;late a and b atr;yes;;no;no;yes;;92;279;34,80;0,66;6,86;48,26;8,30;19,10;;3
2013;3;AZT;;K079;4;;;1;;0;0;;;no;;yes;no;yes;;92;295;35,10;0,68;5,36;48,26;8,30;15,80;;3
2013;3;IEO;;K080;6;;;1;;1;1;;One residual hyaline oocyte. Nearest cohort a few migratory nucleus. Further yolk vesicules.;no;;no;no;no;;92;224;32,80;0,64;2,77;48,26;8,30;6,20;;4
2013;3;IMR;;K081;7;;;0;;1;1;;;no;;no;no;no;;92;278;35,00;0,65;1,40;48,26;8,30;3,90;;3
2013;3;IMA;;K082;3;;;0;;0;1;;;yes;;no;no;no;;92;368;38,00;0,67;3,04;48,26;8,30;11,20;;4
2013;3;AZT;;K083;2;;;1;;1;1;;;no;;no;no;no;;92;294;35,50;0,66;1,80;48,26;8,30;5,30;;3
2013;3;IEO;;K084;2;;;0;;1;1;;;no;;no;no;no;;92;260;33,60;0,68;4,47;48,26;8,30;11,60;;3
2013;3;IMR;;K085;4;;;0;;0;1;;;yes;;no;no;yes;;92;333;36,90;0,66;4,09;48,26;8,30;13,60;;4
2013;3;IMA;;K086;3;;;0;;0;0;;b atr;yes;;no;no;no;;92;292;36,00;0,63;1,65;48,26;8,30;4,80;;4
2013;3;AZT;;K087;4;;;0;;0;1;;;yes;;no;no;yes;;92;290;34,40;0,71;2,00;48,26;8,30;5,80;;3
2013;3;IEO;;K088;4;;;1;;0;1;;;no;;yes;yes;yes;;92;282;34,30;0,70;3,69;48,26;8,30;10,40;;4
2013;3;IMR;;K089;5;;;1;;0;0;;Degraded;no;;yes;no;yes;;94;279;34,70;0,67;6,05;47,51;5,72;16,90;;4
2013;3;IMA;;K090;5;;;1;;0;0;;;no;;yes;no;yes;;94;274;33,30;0,74;6,06;47,51;5,72;16,60;;3
2013;3;AZT;;K091;5;;;1;;0;0;;;no;;yes;no;yes;;94;282;34,70;0,68;5,56;47,51;5,72;15,70;;4
2013;3;IEO;;K092;3;;;1;;0;0;;Oocytes in yolk plates;no;;yes;no;no;;94;259;33,80;0,67;5,49;47,51;5,72;14,20;;4
2013;3;IMR;;K093;4;;;1;;0;1;;;no;;yes;yes;yes;;94;273;33,40;0,73;4,66;47,51;5,72;12,70;;4
2013;3;IMA;;K094;4;;;1;;0;1;;b atr;no;;yes;yes;yes;;94;309;35,90;0,67;7,47;47,51;5,72;23,10;;4
2013;3;AZT;;K095;5;;;1;;0;0;;;no;;yes;no;yes;;95;303;35,20;0,69;5,45;46,94;5,15;16,50;;3
2013;3;IEO;;K096;4;;;1;;0;0;;;no;;yes;no;yes;;95;319;37,30;0,62;4,38;46,94;5,15;14,00;;4
2013;3;IMR;;K097;2;;;0;;0;0;;;no;;no;no;no;;95;193;30,60;0,68;1,96;46,94;5,15;3,80;;3
2013;3;IMA;;K098;4;;;1;;0;0;;b atr;no;;yes;no;yes;;95;268;33,70;0,70;5,49;46,94;5,15;14,70;;3
2013;3;AZT;;K099;4;;;1;;0;0;;;no;;yes;no;yes;;95;279;34,70;0,67;6,39;46,94;5,15;17,80;;4
2013;3;IEO;;K100;4;;;1;;0;0;;;no;;yes;no;yes;;95;334;36,10;0,71;8,14;46,94;5,15;27,20;;4
2013;3;IMR;;K101;4;;;1;;0;0;;;no;;yes;no;yes;;95;295;34,60;0,71;3,93;46,94;5,15;11,60;;4
2013;3;IMA;;K102;4;;;1;;0;0;;;no;;yes;no;yes;;95;306;36,60;0,62;5,56;46,94;5,15;17,00;;4
2013;3;AZT;;K103;4;;;1;;0;0;;;no;;yes;no;yes;;95;269;34,00;0,68;4,17;46,94;5,15;11,20;;4
2013;3;IEO;;K104;5;;;1;;0;0;;Oocytes in early yolk plates.;no;;yes;no;yes;;95;321;36,10;0,68;5,29;46,94;5,15;17,00;;4
2013;3;IMR;;K105;7;;;0;;1;0;;;no;;no;no;no;;95;257;34,10;0,65;2,45;46,94;5,15;6,30;;4
2013;3;IMA;;K106;4;;;1;;0;0;;b atr;no;;yes;no;yes;;95;307;35,40;0,69;7,13;46,94;5,15;21,90;;4
2013;3;AZT;;K107;4;;;1;;0;0;;;no;;yes;no;yes;;95;356;36,80;0,71;5,01;46,94;5,15;17,80;;4
2013;3;IEO;;K108;4;;;1;;0;0;;Unclear POFs .;no;;yes;no;yes;;95;318;35,80;0,69;5,15;46,94;5,15;16,40;;4
2013;3;IMR;;K109;7;;;0;;1;1;;;no;;no;no;no;;95;283;35,60;0,63;2,44;46,94;5,15;6,90;;5
2013;3;IMA;;K110;4;;;1;;0;0;;;no;;yes;no;yes;;95;322;37,10;0,63;5,15;46,94;5,15;16,60;;4
2013;3;AZT;;K111;4;;;1;;0;0;;;no;;yes;no;yes;;95;297;35,50;0,66;5,05;46,94;5,15;15,00;;4
2013;3;IEO;;K112;4;;;1;;0;0;;;no;;yes;no;yes;;95;301;35,40;0,68;4,81;46,94;5,15;14,50;;4
2013;3;IMR;;K113;6;;;1;;0;0;;;no;;yes;no;no;;95;285;34,90;0,67;6,81;46,94;5,15;19,40;;4
2013;3;IMA;;K114;4;;;1;;0;0;;;no;;yes;no;yes;;95;255;33,70;0,67;3,88;46,94;5,15;9,90;;4
2013;3;AZT;;K115;5;;;1;;0;0;;;no;;yes;no;yes;;95;228;32,20;0,68;4,00;46,94;5,15;9,10;;4
2013;3;IEO;;K116;3;;;1;;0;0;;;no;;yes;no;no;;95;259;33,50;0,69;4,95;46,94;5,15;12,80;;5
2013;3;IMR;;K117;7;;;0;;1;0;;;no;;no;no;no;;95;292;36,00;0,63;1,47;46,94;5,15;4,30;;3
2013;3;IMA;;K118;4;;;1;;0;0;;;no;;yes;no;yes;;95;288;34,60;0,70;5,20;46,94;5,15;15,00;;3
2013;3;AZT;;K119;4;;;1;;1;1;;;no;;no;no;no;;95;253;33,50;0,67;3,09;46,94;5,15;7,80;;4
2013;3;IEO;;K120;4;;;1;;0;0;;;no;;yes;no;yes;;95;271;34,60;0,65;3,50;46,94;5,15;9,50;;4
2013;3;IMR;;K121;4;;;0;;0;0;;;yes;;no;no;yes;;95;253;33,50;0,67;4,74;46,94;5,15;12,00;;5
2013;3;IMA;;K122;4;;;1;;0;0;;;no;;yes;no;yes;;95;285;34,40;0,70;7,99;46,94;5,15;22,80;;4
2013;3;AZT;;K123;1;;;0;;1;0;;;no;;no;no;no;;95;242;33,50;0,64;1,41;46,94;5,15;3,40;;5
2013;3;IEO;;K124;4;;;1;;0;0;;;no;;yes;no;yes;;95;292;35,00;0,68;5,04;46,94;5,15;14,70;;4
2013;3;IMR;;K125;5;;;1;;0;1;;;no;;yes;yes;yes;;95;222;32,20;0,66;3,48;46,94;5,15;7,70;;4
2013;3;IMA;;K126;3;;;1;;0;0;;b atr;no;;yes;no;no;;95;255;34,00;0,65;3,45;46,94;5,15;8,80;;4
2013;3;AZT;;K127;6;;;1;;0;0;;;no;;yes;no;no;;95;300;35,50;0,67;4,54;46,94;5,15;13,60;;4
2013;3;IEO;;K128;5;;;1;;0;0;;;no;;yes;no;yes;;95;307;34,20;0,77;8,43;46,94;5,15;25,90;;4
2013;3;IMR;;K129;4;;;1;;0;0;;;no;;yes;no;yes;;95;240;35,00;0,56;4,92;46,94;5,15;11,80;;3
2013;3;IMA;;K130;6;;;1;;1;1;;;no;;no;no;no;;95;338;36,50;0,70;6,97;46,94;5,15;23,60;;4
2013;3;AZT;;K131;4;;;1;;0;0;;;no;;yes;no;yes;;95;302;35,00;0,70;6,49;46,80;4,77;19,60;;4
2013;3;IEO;;K132;5;;;1;;0;0;;Oocytes in early yolk plates.;no;;yes;no;yes;;95;313;35,80;0,68;5,75;46,80;4,77;18,00;;4
2013;3;IMR;;K133;5;;;1;;0;0;;;no;;yes;no;yes;;95;325;36,50;0,67;4,87;46,80;4,77;15,80;;4
2013;3;IMA;;K134;6;;;1;;0;0;;;no;;yes;no;no;;95;329;39,70;0,53;7,35;46,80;4,77;24,20;;4
2013;3;AZT;;K135;5;;;1;;0;0;;;no;;yes;no;yes;;95;295;35,60;0,65;5,64;46,80;4,77;16,60;;4
2013;3;IEO;;K136;6;;;1;;0;0;;;no;;yes;no;no;;95;304;35,50;0,68;7,63;46,80;4,77;23,20;;4
2013;3;IMR;;K137;3;;;0;;0;0;;;yes;;no;no;no;;95;272;34,00;0,69;4,53;46,80;4,77;12,30;;4
2013;3;IMA;;K138;4;;;1;;0;0;;b atr;no;;yes;no;yes;;95;268;35,20;0,62;4,40;46,80;4,77;11,80;;4
2013;3;AZT;;K139;4;;;1;;0;0;;;no;;yes;no;yes;;95;376;38,00;0,69;4,78;46,80;4,77;18,00;;4
2013;3;IEO;;K140;3;;;1;;0;0;;;no;;yes;no;no;;95;307;34,20;0,77;4,99;46,80;4,77;15,30;;4
2013;3;IMR;;K141;4;;;1;;0;0;;;no;;yes;no;yes;;95;325;36,00;0,70;5,67;46,80;4,77;18,40;;4
2013;3;IMA;;K142;5;;;1;;0;0;;b atr;no;;yes;no;yes;;95;345;36,20;0,73;5,62;46,80;4,77;19,40;;4
2013;3;AZT;;K143;4;;;1;;0;0;;;no;;yes;no;yes;;95;303;35,40;0,68;4,78;46,80;4,77;14,50;;4
2013;3;IEO;;K144;4;;;1;;0;0;;;no;;yes;no;yes;;95;371;37,50;0,70;6,41;46,80;4,77;23,80;;4
2013;3;IMR;;K145;6;;;1;;0;0;;;no;;yes;no;no;;95;371;36,60;0,76;7,93;46,80;4,77;29,40;;4
2013;3;IMA;;K146;3;;;1;;0;0;;b atr;no;;yes;no;no;;95;387;38,80;0,66;4,66;46,80;4,77;18,00;;4
2013;3;AZT;;K147;4;;;1;;0;0;;;no;;yes;no;yes;;95;274;34,10;0,69;5,47;46,80;4,77;15,00;;4
2013;3;IEO;;K148;5;;;1;;0;0;;;no;;yes;no;yes;;95;292;35,20;0,67;6,41;46,80;4,77;18,70;;4
2013;3;IMR;;K149;6;;;1;;0;0;;;no;;yes;no;no;;95;283;35,00;0,66;6,46;46,80;4,77;18,30;;4
2013;3;IMA;;K150;4;;;1;;0;0;;b atr;no;;yes;no;yes;;95;347;37,10;0,68;5,19;46,80;4,77;18,00;;4
2013;3;AZT;;K151;4;;;1;;0;1;;;no;;yes;yes;yes;;95;342;36,40;0,71;4,12;46,80;4,77;14,10;;4
2013;3;IEO;;K152;5;;;1;;0;0;;Only two hidrated oocytes.  Possible residual oocytes. Nearest cohort migratory nucleus.;no;;yes;no;yes;;95;284;35,00;0,66;6,20;46,80;4,77;17,60;;4
2013;3;IMR;;K153;4;;;1;;0;0;;;no;;yes;no;yes;;95;269;34,30;0,67;7,36;46,80;4,77;19,80;;4
2013;3;IMA;;K154;6;;;1;;0;0;;;no;;yes;no;no;;95;319;36,50;0,66;7,99;46,80;4,77;25,50;;4
2013;3;AZT;;K155;4;;;0;;0;0;;;yes;;no;no;yes;;97;304;35,70;0,67;7,08;45,25;2,88;21,50;;4
2013;3;IEO;;K156;5;;;1;;0;0;;;no;;yes;no;yes;;97;298;35,20;0,68;6,28;45,25;2,88;18,70;;4
2013;3;IMR;;K157;5;;;1;;0;0;;;no;;yes;no;yes;;97;284;34,10;0,72;5,91;45,25;2,88;16,80;;4
2013;3;IMA;;K158;4;;;1;;0;0;;;no;;yes;no;yes;;97;388;38,40;0,68;5,57;45,25;2,88;21,60;;4
2013;3;AZT;;K159;1;;;1;;1;1;;;no;;no;no;no;;97;331;36,20;0,70;2,54;45,25;2,88;8,40;;4
2013;3;IEO;;K160;4;;;1;;0;0;;;no;;yes;no;yes;;97;290;35,50;0,65;3,72;45,25;2,88;10,80;;4
2013;3;IMR;;K161;2;;;0;;0;1;;;no;;no;no;no;;97;350;37,00;0,69;2,06;45,25;2,88;7,20;;5
2013;3;IMA;;K162;4;;;1;;0;1;;b atr;no;;yes;yes;yes;;97;348;37,10;0,68;4,20;45,25;2,88;14,60;;4
2013;3;AZT;;K163;5;;;1;;0;0;;;no;;yes;no;yes;;97;345;36,70;0,70;9,11;45,25;2,88;31,40;;4
2013;3;IEO;;K164;4;;;1;;0;1;;;no;;yes;yes;yes;;97;389;38,20;0,70;5,02;45,25;2,88;19,50;;4
2013;3;IMR;;K165;4;;;1;;0;0;;;no;;yes;no;yes;;97;355;36,90;0,71;7,27;45,25;2,88;25,80;;4
2013;3;IMA;;K166;6;;;1;;0;0;;;no;;yes;no;no;;97;378;38,30;0,67;6,14;45,25;2,88;23,20;;4
2013;3;AZT;;K167;4;;;0;;0;0;;;yes;;no;no;yes;;97;453;40,20;0,70;6,80;45,25;2,88;30,80;;4
2013;3;IEO;;K168;5;;;1;;0;0;;;no;;yes;no;yes;;97;328;35,70;0,72;7,53;45,25;2,88;24,70;;4
2013;3;IMR;;K169;4;;;1;;0;0;;;no;;yes;no;yes;;97;391;38,00;0,71;6,76;45,25;2,88;26,40;;4
2013;3;IMA;;K170;3;;;0;;0;0;;b atr;yes;;no;no;no;;97;304;36,20;0,64;1,58;45,25;2,88;4,80;;5
2013;3;AZT;;K171;4;;;1;;0;0;;;no;;yes;no;yes;;97;278;34,10;0,70;6,33;45,25;2,88;17,60;;4
2013;3;IEO;;K172;7;;;0;;0;0;;;no;;no;no;no;;97;271;33,60;0,71;1,22;45,25;2,88;3,30;;5
2013;3;IMR;;K173;6;;;1;;0;0;;Spawned? CA present;no;;yes;no;no;;97;324;37,50;0,62;1,36;45,25;2,88;4,40;;5
2013;3;IMA;;K174;3;;;1;;0;0;;;no;;yes;no;no;;97;357;37,00;0,71;1,93;45,25;2,88;6,90;;3
2013;3;AZT;;K175;4;;;1;;0;0;;;no;;yes;no;yes;;97;392;37,50;0,74;5,30;45,25;2,88;20,80;;4
2013;3;IEO;;K176;3;;;1;;0;0;;Unclear POFs .;no;;yes;no;no;;97;305;35,20;0,70;5,08;45,25;2,88;15,50;;4
2013;3;IMR;;K177;6;;;0;;0;0;;;no;;yes;no;no;;97;290;34,20;0,73;3,20;45,25;2,88;9,30;;5
2013;3;IMA;;K178;4;;;1;;0;0;;;no;;yes;no;yes;;97;324;35,60;0,72;9,43;45,25;2,88;30,50;;4
2013;3;AZT;;K179;4;;;1;;0;0;;;no;;yes;no;yes;;97;340;37,60;0,64;4,59;45,25;2,88;15,60;;4
2013;3;IEO;;K180;3;;;1;;0;1;;;no;;yes;yes;no;;97;326;37,20;0,63;2,64;45,25;2,88;8,60;;3
2013;4;IMR;;K181;4;;;1;;0;0;;;no;;yes;no;yes;;129;371;37,60;0,70;10,42;43,86;2,01;38,60;;3
2013;4;IMA;;K182;5;;;1;;0;1;;b atr;no;;yes;yes;yes;;129;372;38,00;0,68;2,26;43,86;2,01;8,40;;3
2013;4;AZT;;K183;4;;;1;;1;1;;;no;;no;no;no;;129;370;38,50;0,65;0,59;43,86;2,01;2,20;;5
2013;4;IEO;;K184;7;;;1;;0;0;;Presence of a few residual oocytes (migratory nucleus, yolk granules and yolk granules-yolk vesicles). The others are previtelogenic.;no;;no;no;no;;129;344;36,50;0,71;2,97;43,86;2,01;10,20;;5
2013;4;IMR;;K185;7;;;1;;1;0;;;no;;no;no;no;;129;370;37,10;0,72;2,32;43,86;2,01;8,60;;5
2013;4;IMA;;K186;4;;;1;;0;0;;;no;;yes;no;yes;;129;359;38,50;0,63;3,29;43,86;2,01;11,80;;3
2013;4;AZT;;K187;5;;;1;;1;1;;;no;;no;no;no;;129;266;34,00;0,68;2,44;43,86;2,01;6,50;;5
2013;4;IEO;;K188;4;;;1;;1;1;;Some healthy migratory nucleus but all vitelogenic oocytes are atresic. ;no;;no;no;no;;129;343;37,20;0,67;3,61;43,86;2,01;12,40;;5
2013;4;IMR;;K189;5;;;1;;0;1;;;no;;yes;yes;yes;;129;318;36,00;0,68;2,70;43,86;2,01;8,60;;5
2013;4;IMA;;K190;3;;;1;;0;1;;b atr;no;;yes;yes;no;;129;295;35,60;0,65;2,20;43,86;2,01;6,50;;5
2013;4;AZT;;K191;7;;;1;;1;0;;;no;;no;no;no;;131;361;35,80;0,79;1,44;44,14;1,80;5,20;;5
2013;4;IEO;;K192;7;;;1;;0;0;;Unclear POFs .;no;;no;no;no;;131;373;37,20;0,72;1,42;44,14;1,80;5,30;;3
2013;4;IMR;;K193;7;;;0;;1;1;;;no;;no;no;no;;131;319;36,10;0,68;1,16;44,14;1,80;3,70;;3
2013;4;IMA;;K194;6;;;0;;0;1;;b atr;no;;yes;yes;no;;131;282;34,00;0,72;1,24;44,14;1,80;3,50;;3
2013;4;AZT;;K195;5;;;1;;0;0;;;no;;yes;no;yes;;131;555;41,30;0,79;9,88;44,14;1,80;54,80;;4
2013;4;IEO;;K196;2;;;0;;1;1;;Unclear clasification. Little tissue.;no;;no;no;no;;131;404;39,10;0,68;1,98;44,14;1,80;8,00;;5
2013;4;IMR;;K197;4;;;1;;0;1;;;no;;yes;yes;yes;;131;321;35,50;0,72;4,36;44,14;1,80;14,00;;3
2013;4;IMA;;K198;5;;;1;;0;1;;;no;;yes;yes;yes;;133;402;38,80;0,69;2,69;43,99;1,72;10,80;;3
2013;4;AZT;;K199;4;;;1;;0;0;;;no;;yes;no;yes;;133;195;29,80;0,74;4,36;43,99;1,72;8,50;;3
2013;4;IEO;;K200;2;;;1;;1;1;;Unclear clasification. Little tissue.;no;;no;no;no;;133;189;29,80;0,71;1,27;43,99;1,72;2,40;;3
2013;4;IMR;;K201;6;;;1;;0;0;;;no;;yes;no;no;;133;349;36,80;0,70;2,46;43,99;1,72;8,60;;3
2013;4;AZT;;K203;4;;;1;;1;1;;;no;;no;no;no;;133;310;36,00;0,66;0,58;43,99;1,72;1,80;;3
2013;4;IEO;;K204;3;;;0;;0;0;;Little tissue.;yes;;no;no;no;;133;335;36,40;0,69;4,90;43,99;1,72;16,40;;3
2013;4;IMA;;K204;4;;;1;;0;0;;;no;;yes;no;yes;;133;204;31,10;0,68;4,16;43,99;1,72;8,50;;3
2013;4;IMR;;K205;7;;;0;;1;1;;;no;;no;no;no;;133;198;30,20;0,72;1,46;43,99;1,72;2,90;;3
2013;4;IMA;;K206;5;;;1;;0;1;;b atr;no;;yes;yes;yes;;137;750;44,50;0,85;2,67;44,86;2,38;20,00;;5
2013;4;AZT;;K207;2;;;1;;1;1;;;no;;no;no;no;;137;357;37,10;0,70;1,96;44,86;2,38;7,00;;5
2013;4;IEO;;K208;7;;;1;;0;0;;"Some residual ""Yv_Yg"". Nearest cohort yolk vesicules. ";no;;no;no;no;;137;373;37,00;0,74;1,93;44,86;2,38;7,20;;5
2013;4;IMR;;K209;7;;;0;;1;1;;;no;;no;no;no;;137;378;37,60;0,71;1,80;44,86;2,38;6,80;;5
2013;4;IMA;;K210;3;;;0;;0;1;;b atr;yes;;no;no;no;;137;191;28,50;0,82;1,84;44,86;2,38;3,50;;5
2013;4;AZT;;K211;2;;;1;;1;0;;;no;;no;no;no;;137;449;38,10;0,81;0,89;44,86;2,38;4,00;;5
2013;4;IEO;;K212;1;;;1;;1;0;;Unclear POFs.  Possible early alpha. Uncertain. Little tissue.;no;;no;no;no;;137;384;37,50;0,73;1,35;44,86;2,38;5,20;;5
2013;4;IMR;;K213;5;;;1;;1;1;;;no;;no;no;no;;137;389;38,00;0,71;3,71;44,86;2,38;14,40;;5
2013;4;IMA;;K214;3;;;0;;0;1;;b atr;yes;;no;no;no;;137;209;29,10;0,85;6,22;44,86;2,38;13,00;;5
2013;4;AZT;;K215;4;;;1;;1;1;;;no;;no;no;no;;137;337;36,10;0,72;7,41;44,86;2,38;25,00;;5
2013;4;IEO;;K216;7;;;1;;0;0;;Some residual yolk granules.;no;;no;no;no;;137;405;38,00;0,74;1,78;44,86;2,38;7,20;;5
2013;4;IMR;;K217;7;;;0;;1;0;;;no;;no;no;no;;137;410;37,70;0,77;0,83;44,86;2,38;3,40;;5
2013;4;IMA;;K218;3;;;0;;0;0;;b atr;yes;;no;no;no;;137;203;29,70;0,78;0,10;44,86;2,38;0,20;;3
2013;4;AZT;;K219;3;;;1;;1;1;;;no;;no;no;no;;137;201;29,80;0,76;2,49;44,86;2,38;5,00;;3
2013;4;IEO;;K220;4;;;1;;0;1;;;no;;yes;yes;yes;;137;153;28,00;0,70;6,71;44,86;2,38;10,30;;3
2013;2;IMR;;M001;4;;;1;;1;1;;Degraded;no;;no;no;no;;50;110;25,50;0,66;4,73;43,46;8,44;5,20;;3
2013;2;IMA;;M002;3;;;0;;0;0;;;yes;;no;no;no;;50;110;25,20;0,69;2,55;43,46;8,44;2,80;;3
2013;2;AZT;;M003;4;;;0;;0;0;;;yes;;no;no;yes;;50;120;26,40;0,65;5,08;43,46;8,44;6,10;;3
2013;2;IEO;;M004;4;;;1;;0;0;;;no;;yes;no;yes;;50;122;26,00;0,69;6,48;43,46;8,44;7,90;;3
2013;2;IMR;;M005;3;;;0;;0;0;;Degraded;yes;;no;no;no;;50;90;24,50;0,61;4,22;43,46;8,44;3,80;;3
2013;2;IMA;;M006;3;;;0;;0;0;;;yes;;no;no;no;;50;104;25,20;0,65;3,08;43,46;8,44;3,20;;3
2013;2;AZT;;M007;2;;;0;;0;0;;;no;;no;no;no;;50;100;25,10;0,63;3,10;43,46;8,44;3,10;;3
